GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,FINALS_GAME_ID
Shot Chart Detail,41700401,286,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,55,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,196,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,294,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,37,-196,323,1,1,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,386,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-171,213,1,1,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,389,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,253,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,458,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,82,32,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,460,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,17,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,472,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-122,148,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,513,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,166,218,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,39,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,208,1,1,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,555,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,9,1,1,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,560,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,46,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-131,32,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,591,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,17,1,1,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700401,655,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,34,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,23,35,1,0,20180531,GSW,CLE,2017-18,41700401
Shot Chart Detail,41700402,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,14,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,44,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-196,247,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,90,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-13,296,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,97,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,146,239,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,110,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,20,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,124,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,152,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,30,Missed Shot,Floating Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,252,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,155,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,19,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,8,57,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,256,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,196,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,274,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,12,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,320,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,4,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-150,260,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,332,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,5,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,53,280,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,338,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,151,236,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,395,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,55,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3,46,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,403,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,22,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,438,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,43,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,21,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,446,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,262,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,503,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-23,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,515,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,39,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,517,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,32,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,45,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,526,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,232,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,529,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,12,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,24,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,544,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,0,1,0,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,558,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,54,Made Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-143,243,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,580,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,44,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,27,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700402,622,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-192,200,1,1,20180603,GSW,CLE,2017-18,41700402
Shot Chart Detail,41700403,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,187,205,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,76,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,92,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,148,252,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,98,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,13,1,1,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,177,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,25,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,181,201939,Stephen Curry,1610612744,Golden State Warriors,2,10,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,204,201,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,187,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,181,237,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,197,201939,Stephen Curry,1610612744,Golden State Warriors,2,9,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-220,-5,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,363,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,14,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,23,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,395,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-223,221,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,412,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,-5,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,504,201939,Stephen Curry,1610612744,Golden State Warriors,4,10,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-144,262,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,512,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,16,74,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,535,201939,Stephen Curry,1610612744,Golden State Warriors,4,7,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,201,1,0,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,594,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,58,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,1,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700403,598,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-168,258,1,1,20180606,CLE,GSW,2017-18,41700403
Shot Chart Detail,41700404,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,38,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,10,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,39,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,152,283,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-30,300,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,71,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,3,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-43,263,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,157,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,0,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,49,48,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,176,201939,Stephen Curry,1610612744,Golden State Warriors,2,11,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,94,260,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,231,201939,Stephen Curry,1610612744,Golden State Warriors,2,7,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-209,-8,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,254,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-195,-7,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,275,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,6,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,278,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,22,199,95,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,285,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,12,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-82,274,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,339,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-187,172,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,117,131,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,372,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-111,237,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,382,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,36,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,413,201939,Stephen Curry,1610612744,Golden State Warriors,3,6,55,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-13,270,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,437,201939,Stephen Curry,1610612744,Golden State Warriors,3,5,10,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-10,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,447,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-99,298,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,520,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,11,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,6,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,530,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,30,312,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,549,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-193,251,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,582,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,0,1,1,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,588,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-115,89,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,591,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,34,-116,330,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,603,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,27,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41700404,614,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,59,1,0,20180608,CLE,GSW,2017-18,41700404
Shot Chart Detail,41800401,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,16,162,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-82,256,1,1,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,70,278,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,78,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,83,1,1,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,87,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,14,1,1,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,99,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-244,-13,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,56,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,145,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,1,290,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,284,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,41,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,305,201939,Stephen Curry,1610612744,Golden State Warriors,2,2,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-26,63,1,0,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,365,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,205,159,1,1,20190530,TOR,GSW,2018-19,41800401
Shot Chart Detail,41800401,371,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,118,149,1,1,20190530,TOR,GSW,2018-19,41800401
